,0
807,1856.3206912991657
808,1857.2514064362335
809,1858.1821215733016
810,1859.1128367103695
811,1860.0435518474374
812,1860.9742669845054
813,1861.9049821215733
814,1862.8356972586412
815,1863.7664123957093
816,1864.6971275327771
817,1865.627842669845
818,1866.558557806913
819,1867.489272943981
820,1868.4199880810488
821,1869.350703218117
822,1870.2814183551845
823,1871.2121334922526
824,1872.1428486293207
825,1873.0735637663884
826,1874.0042789034565
827,1874.9349940405245
828,1875.8657091775924
829,1876.7964243146603
830,1877.7271394517284
831,1878.6578545887962
832,1879.588569725864
833,1880.5192848629322
